"","Year","Month","Day","Hour","Minute","Department","Division","Case_Type","Hundred_Block","Street_Name","Local_Area","h_block","full_address","lat","lon"
"129",2014,1,2,10,38,"ENG - Solid Waste","Sanitation","Cart - Garbage","40##","W 28TH AV","Dunbar Southlands","4000","4000 W 28TH AV, Vancouver, BC, Canada",49.2470851,-123.1937954
"130",2014,1,2,10,38,"ENG - Solid Waste","Sanitation","Cart - Garbage","32##","W 36TH AV","Dunbar Southlands","3200","3200 W 36TH AV, Vancouver, BC, Canada",49.2393551,-123.1759721
"131",2014,1,2,10,39,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","21##","E HASTINGS ST","Grandview-Woodland","2100","2100 E HASTINGS ST, Vancouver, BC, Canada",49.2810251,-123.0614396
"132",2014,1,2,10,40,"ENG - Solid Waste","Sanitation","Collection Calendar Mail-Out Request","74##","LABURNUM ST","Kerrisdale","7400","7400 LABURNUM ST, Vancouver, BC, Canada",49.2181758,-123.1508675
"133",2014,1,2,10,40,"ENG - Solid Waste","Sanitation","Cart - Garbage","58##","ADERA ST","Kerrisdale","5800","5800 ADERA ST, Vancouver, BC, Canada",49.2338297,-123.143077
"134",2014,1,2,10,40,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","40##","W 28TH AV","Dunbar Southlands","4000","4000 W 28TH AV, Vancouver, BC, Canada",49.2470851,-123.1937954
"135",2014,1,2,10,41,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","13##","DAVIE ST","West End","1300","1300 DAVIE ST, Vancouver, BC, Canada",49.2827663,-123.135142
"136",2014,1,2,10,42,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","8##","SW MARINE DRIVE","Marpole","800","800 SW MARINE DRIVE, Vancouver, BC, Canada",49.2068501,-123.1246164
"137",2014,1,2,10,42,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","62##","BLENHEIM ST","Kerrisdale","6200","6200 BLENHEIM ST, Vancouver, BC, Canada",49.2299539,-123.1785037
"138",2014,1,2,10,42,"ENG - Transportation","Street Activities - Streets Furniture","Street Furniture Repair and Maintenance Request","Intersection","BROCK ST and NANAIMO ST","Renfrew-Collingwood","Intersection"," BROCK ST and NANAIMO ST, Vancouver, BC, Canada",49.24379,-123.05665
"139",2014,1,2,10,44,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","9##","W 33RD AV","South Cambie","900","900 W 33RD AV, Vancouver, BC, Canada",49.2412352,-123.1252169
"140",2014,1,2,10,45,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","41##","W 12TH AV","West Point Grey","4100","4100 W 12TH AV, Vancouver, BC, Canada",49.2616851,-123.1972027
"141",2014,1,2,10,48,"Business Planning & Services","311 Contact Centre","Citizen Feedback","1##","ONTARIO PLACE","Sunset","100","100 ONTARIO PLACE, Vancouver, BC, Canada",49.2324447,-123.1034686
"142",2014,1,2,10,48,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","9##","E 20TH AV","Kensington-Cedar Cottage","900","900 E 20TH AV, Vancouver, BC, Canada",49.2526449,-123.0855003
"143",2014,1,2,10,52,"ENG - Solid Waste","Sanitation","Cart - Garbage","44##","W 7TH AV","West Point Grey","4400","4400 W 7TH AV, Vancouver, BC, Canada",49.2662451,-123.2061632
"144",2014,1,2,10,52,"ENG - Solid Waste","Sanitation","Cart - Garbage","9##","E 20TH AV","Kensington-Cedar Cottage","900","900 E 20TH AV, Vancouver, BC, Canada",49.2526449,-123.0855003
"145",2014,1,2,10,52,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","30##","W 7TH AV","Kitsilano","3000","3000 W 7TH AV, Vancouver, BC, Canada",49.2656996,-123.1721828
"146",2014,1,2,10,53,"ENG - Streets","Streets Operations","Street - Surface Water Flooding","Intersection","E 6TH AV and GLEN DRIVE and GREAT NORTHERN WAY","Strathcona","Intersection"," E 6TH AV and GLEN DRIVE and GREAT NORTHERN WAY, Vancouver, BC, Canada",49.26524,-123.08129
"147",2014,1,2,10,54,"ENG - Solid Waste","Sanitation","Blue Box and Leaf Removal Guide Mail-Out Request","9##","E 20TH AV","Kensington-Cedar Cottage","900","900 E 20TH AV, Vancouver, BC, Canada",49.2526449,-123.0855003
"148",2014,1,2,10,55,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","34##","CHERRY ST","Renfrew-Collingwood","3400","3400 CHERRY ST, Vancouver, BC, Canada",49.2344636,-123.0327304
"149",2014,1,2,10,55,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","9##","E 17TH AV","Kensington-Cedar Cottage","900","900 E 17TH AV, Vancouver, BC, Canada",49.2553347,-123.0853608
"150",2014,1,2,10,55,"ENG - Solid Waste","Sanitation","Recycling Bag Request","1##","ONTARIO PLACE","Sunset","100","100 ONTARIO PLACE, Vancouver, BC, Canada",49.2324447,-123.1034686
"151",2014,1,2,10,55,"ENG - Solid Waste","Sanitation","Recycling Bag Request","9##","E 20TH AV","Kensington-Cedar Cottage","900","900 E 20TH AV, Vancouver, BC, Canada",49.2526449,-123.0855003
"152",2014,1,2,10,56,"ENG - Streets","Streets Operations","Streets - General Issues","27##","W 5TH AV","Kitsilano","2700","2700 W 5TH AV, Vancouver, BC, Canada",49.2672,-123.16661
"153",2014,1,2,10,58,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","36##","FRASER ST","Kensington-Cedar Cottage","3600","3600 FRASER ST, Vancouver, BC, Canada",49.2526944,-123.0898151
"154",2014,1,2,10,59,"ENG - Solid Waste","Sanitation","Cart - Garbage","27##","OXFORD ST","Hastings-Sunrise","2700","2700 OXFORD ST, Vancouver, BC, Canada",49.2855751,-123.0490493
"155",2014,1,2,11,0,"ENG - Solid Waste","Solid Waste Management","Illegal Dumping/Abandoned Garbage Pickup","36##","FRASER ST","Kensington-Cedar Cottage","3600","3600 FRASER ST, Vancouver, BC, Canada",49.2526944,-123.0898151
"156",2014,1,2,11,2,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","27##","COLLINGWOOD ST","Kitsilano","2700","2700 COLLINGWOOD ST, Vancouver, BC, Canada",49.2623492,-123.1816944
"157",2014,1,2,11,3,"ENG - Solid Waste","Sanitation","Recycling Bag Request","11##","W 49TH AV","Oakridge","1100","1100 W 49TH AV, Vancouver, BC, Canada",49.2264912,-123.130303
"158",2014,1,2,11,4,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","27##","KEMPTON PLACE","Victoria-Fraserview","2700","2700 KEMPTON PLACE, Vancouver, BC, Canada",49.2191293,-123.0511983
"159",2014,1,2,11,4,"ENG - Streets","Streets Operations","Sidewalk - Repair","15##","HORNBY ST","Downtown","1500","1500 HORNBY ST, Vancouver, BC, Canada",49.2751694,-123.1328557
"160",2014,1,2,11,7,"ENG - Solid Waste","Sanitation","Cart - Garbage","27##","KEMPTON PLACE","Victoria-Fraserview","2700","2700 KEMPTON PLACE, Vancouver, BC, Canada",49.2191293,-123.0511983
"161",2014,1,2,11,7,"PRB - Administration","General Park Board Information","PRB_Park Ranger SR","4##","E 51ST AV","Sunset","400","400 E 51ST AV, Vancouver, BC, Canada",49.2235943,-123.0972875
"162",2014,1,2,11,10,"ENG - Solid Waste","Sanitation","Cart - Garbage","1##","W 44TH AV","Oakridge","100","100 W 44TH AV, Vancouver, BC, Canada",49.2303452,-123.1084249
"163",2014,1,2,11,12,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","1##","W 44TH AV","Oakridge","100","100 W 44TH AV, Vancouver, BC, Canada",49.2303452,-123.1084249
"164",2014,1,2,11,13,"ENG - Transportation","Parking Ops & Enforcement","Abandoned Vehicle Request","18##","TRIUMPH ST","Grandview-Woodland","1800","1800 TRIUMPH ST, Vancouver, BC, Canada",49.2834167,-123.0679787
"165",2014,1,2,11,14,"CSG - Licenses","License Office","Licence Payment Request Case","21##","E HASTINGS ST","Grandview-Woodland","2100","2100 E HASTINGS ST, Vancouver, BC, Canada",49.2810251,-123.0614396
"166",2014,1,2,11,16,"ENG - Solid Waste","Sanitation","Cart - Garbage","36##","GLEN DRIVE","Kensington-Cedar Cottage","3600","3600 GLEN DRIVE, Vancouver, BC, Canada",49.252595,-123.0816751
"167",2014,1,2,11,16,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","1##","W 44TH AV","Oakridge","100","100 W 44TH AV, Vancouver, BC, Canada",49.2303452,-123.1084249
"168",2014,1,2,11,17,"CSG - Licenses","License Office","Licence Payment Request Case","66##","MAIN ST","Sunset","6600","6600 MAIN ST, Vancouver, BC, Canada",49.2246172,-123.1014545
"169",2014,1,2,11,20,"ENG - Solid Waste","Sanitation","Cart - Garbage","2##","E 63RD AV","Sunset","200","200 E 63RD AV, Vancouver, BC, Canada",49.2135532,-123.101865
"170",2014,1,2,11,24,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","27##","W 16TH AV","Arbutus Ridge","2700","2700 W 16TH AV, Vancouver, BC, Canada",49.2574158,-123.165901
"171",2014,1,2,11,25,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","37##","RENFREW ST","","3700","3700 RENFREW ST, Vancouver, BC, Canada",49.2513811,-123.0441951
"172",2014,1,2,11,28,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","4##","GREENSBORO PLACE","Oakridge","400","400 GREENSBORO PLACE, Vancouver, BC, Canada",49.2240467,-123.1148926
"173",2014,1,2,11,29,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","27##","HEMLOCK ST","Fairview","2700","2700 HEMLOCK ST, Vancouver, BC, Canada",49.2615417,-123.1360351
"174",2014,1,2,11,29,"Business Planning & Services","311 Contact Centre","Citizen Feedback","48##","SLOCAN ST","Renfrew-Collingwood","4800","4800 SLOCAN ST, Vancouver, BC, Canada",49.2412425,-123.0525731
"175",2014,1,2,11,29,"Business Planning & Services","311 Contact Centre","Citizen Feedback","65##","MAPLE ST","Kerrisdale","6500","6500 MAPLE ST, Vancouver, BC, Canada",49.2269576,-123.1521155
"176",2014,1,2,11,31,"ENG - Solid Waste","Sanitation","Cart - Apartment Recycling","19##","W 12TH AV","Kitsilano","1900","1900 W 12TH AV, Vancouver, BC, Canada",49.26064,-123.14848
"177",2014,1,2,11,31,"ENG - Water & Sewer","Water Operations","Water Work Site Complaint","69##","WILTSHIRE ST","Kerrisdale","6900","6900 WILTSHIRE ST, Vancouver, BC, Canada",49.2230112,-123.1464883
"178",2014,1,2,11,32,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","27##","W 16TH AV","Arbutus Ridge","2700","2700 W 16TH AV, Vancouver, BC, Canada",49.2574158,-123.165901
"179",2014,1,2,11,33,"CSG - Inspections","Property Use","PUI Noise Complaint Case","14##","W 8TH AV","Fairview","1400","1400 W 8TH AV, Vancouver, BC, Canada",49.2643451,-123.1362335
"180",2014,1,2,11,34,"CSG - Inspections","Property Use","PUI Noise Complaint Case","4##","DAVIE ST","Downtown","400","400 DAVIE ST, Vancouver, BC, Canada",49.2752445,-123.1235256
"181",2014,1,2,11,35,"CSG - Licenses","Animal Control","Animal Control General Inquiry Case","6##","CITADEL PARADE","Downtown","600","600 CITADEL PARADE, Vancouver, BC, Canada",49.279193,-123.1101975
"182",2014,1,2,11,35,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","56##","MANSON ST","South Cambie","5600","5600 MANSON ST, Vancouver, BC, Canada",49.2348062,-123.1190797
"183",2014,1,2,11,37,"ENG - Solid Waste","Sanitation","Cart - Garbage","6##","W 23RD AV","South Cambie","600","600 W 23RD AV, Vancouver, BC, Canada",49.2505351,-123.118502
"184",2014,1,2,11,38,"ENG - Solid Waste","Sanitation","Parks Litter Can or Cart Request","62##","KILLARNEY ST","Killarney","6200","6200 KILLARNEY ST, Vancouver, BC, Canada",49.2262277,-123.0453641
"185",2014,1,2,11,39,"ENG - Solid Waste","Sanitation","Recycling Bag Request","6##","W 23RD AV","South Cambie","600","600 W 23RD AV, Vancouver, BC, Canada",49.2505351,-123.118502
"186",2014,1,2,11,40,"ENG - Solid Waste","Sanitation","Cart - Garbage","3##","E 62ND AV","Sunset","300","300 E 62ND AV, Vancouver, BC, Canada",49.2142069,-123.1001489
"187",2014,1,2,11,41,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","3##","W 20TH AV","Riley Park","300","300 W 20TH AV, Vancouver, BC, Canada",49.2527545,-123.1112205
"188",2014,1,2,11,41,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","3##","E 62ND AV","Sunset","300","300 E 62ND AV, Vancouver, BC, Canada",49.2142069,-123.1001489
"189",2014,1,2,11,42,"Business Planning & Services","311 Contact Centre","Citizen Feedback","3##","W 20TH AV","Riley Park","300","300 W 20TH AV, Vancouver, BC, Canada",49.2527545,-123.1112205
"190",2014,1,2,11,43,"ENG - Transportation","Neighbourhood Parking and Transportation","Residential Parking Requests","14##","DAVIE ST","West End","1400","1400 DAVIE ST, Vancouver, BC, Canada",49.2836848,-123.1365464
"191",2014,1,2,11,49,"ENG - Solid Waste","Sanitation","Cart - Apartment Recycling","1##","E 7TH AV","Mount Pleasant","100","100 E 7TH AV, Vancouver, BC, Canada",49.2644947,-123.1026489
"192",2014,1,2,11,50,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","23##","BAYSWATER ST","Kitsilano","2300","2300 BAYSWATER ST, Vancouver, BC, Canada",49.2656628,-123.1709642
"193",2014,1,2,11,50,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","4##","COLUMBIA ST","Downtown","400","400 COLUMBIA ST, Vancouver, BC, Canada",49.2812509,-123.102044
"194",2014,1,2,11,51,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","8##","CARDERO ST","West End","800","800 CARDERO ST, Vancouver, BC, Canada",49.2892361,-123.132405
"195",2014,1,2,11,51,"ENG - Solid Waste","Sanitation","Cart - Garbage","32##","E 2ND AV","Hastings-Sunrise","3200","3200 E 2ND AV, Vancouver, BC, Canada",49.2683351,-123.0362026
"196",2014,1,2,11,53,"ENG - Solid Waste","Sanitation","Recycling Bag Request","78##","CARTIER ST","Marpole","7800","7800 CARTIER ST, Vancouver, BC, Canada",49.2148688,-123.1373944
"197",2014,1,2,11,53,"CSG - Licenses & Inspections","Administration Branch","Building Plans Information Request","61##","FRASER ST","Sunset","6100","6100 FRASER ST, Vancouver, BC, Canada",49.2290778,-123.0905451
"198",2014,1,2,11,55,"ENG - Solid Waste","Sanitation","Cart - Garbage","29##","E BROADWAY","Hastings-Sunrise","2900","2900 E BROADWAY, Vancouver, BC, Canada",49.261823,-123.0442657
"199",2014,1,2,11,55,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","79##","INVERNESS ST","Sunset","7900","7900 INVERNESS ST, Vancouver, BC, Canada",49.2127352,-123.0796951
"200",2014,1,2,11,58,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","2##","E 55TH AV","Sunset","200","200 E 55TH AV, Vancouver, BC, Canada",49.2200051,-123.1015814
"201",2014,1,2,11,58,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","31##","E 5TH AV","Hastings-Sunrise","3100","3100 E 5TH AV, Vancouver, BC, Canada",49.2655851,-123.038758
"202",2014,1,2,11,59,"PRB - Planning and Operations","Street Trees","Street Tree Work Request SR","28##","W 3RD AV","Kitsilano","2800","2800 W 3RD AV, Vancouver, BC, Canada",49.2691151,-123.1685022
"203",2014,1,2,12,0,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","27##","WATERLOO ST","Kitsilano","2700","2700 WATERLOO ST, Vancouver, BC, Canada",49.2623075,-123.1797144
"204",2014,1,2,12,1,"ENG - Water & Sewer","Water Operations","Water Hydrant Issue","1##","E 58TH AV","Sunset","100","100 E 58TH AV, Vancouver, BC, Canada",49.2175108,-123.1040659
"205",2014,1,2,12,4,"ENG - Solid Waste","Sanitation","Recycling Bag Request","26##","E 40TH AV","Renfrew-Collingwood","2600","2600 E 40TH AV, Vancouver, BC, Canada",49.2336497,-123.0534871
"206",2014,1,2,12,5,"ENG - Solid Waste","Sanitation","Recycling Box Request","26##","E 40TH AV","Renfrew-Collingwood","2600","2600 E 40TH AV, Vancouver, BC, Canada",49.2336497,-123.0534871
"207",2014,1,2,12,6,"ENG - Solid Waste","Sanitation","Recycling Bag Request","33##","E 1ST AV","Hastings-Sunrise","3300","3300 E 1ST AV, Vancouver, BC, Canada",49.2692551,-123.0334498
"208",2014,1,2,12,6,"ENG - Solid Waste","Sanitation","Cart - Garbage","15##","E 54TH AV","Victoria-Fraserview","1500","1500 E 54TH AV, Vancouver, BC, Canada",49.2202851,-123.0744627
"209",2014,1,2,12,7,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","27##","W 15TH AV","Kitsilano","2700","2700 W 15TH AV, Vancouver, BC, Canada",49.2584951,-123.1666425
"210",2014,1,2,12,7,"CSG - Licenses & Inspections","Administration Branch","Secondary Suite Information Request","72##","DUMFRIES ST","Victoria-Fraserview","7200","7200 DUMFRIES ST, Vancouver, BC, Canada",49.2190506,-123.0752239
"211",2014,1,2,12,7,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","8##","VICTORIA DRIVE","Grandview-Woodland","800","800 VICTORIA DRIVE, Vancouver, BC, Canada",49.2774163,-123.0654951
"212",2014,1,2,12,8,"ENG - Solid Waste","Sanitation","Cart - Garbage","23##","E 51ST AV","Victoria-Fraserview","2300","2300 E 51ST AV, Vancouver, BC, Canada",49.2224951,-123.0589291
"213",2014,1,2,12,8,"ENG - Solid Waste","Sanitation","Cart - Garbage","31##","GRANT ST","Hastings-Sunrise","3100","3100 GRANT ST, Vancouver, BC, Canada",49.2712251,-123.03892
"214",2014,1,2,12,9,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","31##","GRANT ST","Hastings-Sunrise","3100","3100 GRANT ST, Vancouver, BC, Canada",49.2712251,-123.03892
"215",2014,1,2,12,9,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","11##","LAURIER AV","Shaughnessy","1100","1100 LAURIER AV, Vancouver, BC, Canada",49.2506151,-123.1300107
"216",2014,1,2,12,9,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","8##","VICTORIA DRIVE","Grandview-Woodland","800","800 VICTORIA DRIVE, Vancouver, BC, Canada",49.2774163,-123.0654951
"217",2014,1,2,12,10,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","23##","E 51ST AV","Victoria-Fraserview","2300","2300 E 51ST AV, Vancouver, BC, Canada",49.2224951,-123.0589291
"218",2014,1,2,12,12,"CSG - Licenses","Animal Control","Lost Pets Case","66##","ADERA ST","Kerrisdale","6600","6600 ADERA ST, Vancouver, BC, Canada",49.2260895,-123.1433135
"219",2014,1,2,12,12,"ENG - Solid Waste","Sanitation","Parks Litter Can or Cart Request","66##","COMMERCIAL ST","Victoria-Fraserview","6600","6600 COMMERCIAL ST, Vancouver, BC, Canada",49.2241914,-123.0688247
"220",2014,1,2,12,12,"ENG - Solid Waste","Sanitation","Cart - Garbage","68##","YEW ST","Kerrisdale","6800","6800 YEW ST, Vancouver, BC, Canada",49.2239206,-123.1588118
"221",2014,1,2,12,13,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","26##","W 6TH AV","Kitsilano","2600","2600 W 6TH AV, Vancouver, BC, Canada",49.2664651,-123.1647707
"222",2014,1,2,12,14,"CSG - Licenses","Animal Control","Dead Animal Pickup Case","66##","ADERA ST","Kerrisdale","6600","6600 ADERA ST, Vancouver, BC, Canada",49.2260895,-123.1433135
"223",2014,1,2,12,15,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","34##","OAK ST","Shaughnessy","3400","3400 OAK ST, Vancouver, BC, Canada",49.2551643,-123.1271152
"224",2014,1,2,12,15,"ENG - Streets","Streets Operations","Street - Surface Water Flooding","Intersection","COURTENAY ST and W 10TH AV","West Point Grey","Intersection"," COURTENAY ST and W 10TH AV, Vancouver, BC, Canada",49.26371,-123.20007
"225",2014,1,2,12,18,"ENG - Streets","Streets Operations","Street - Surface Water Flooding","35##","W 35TH AV","Dunbar Southlands","3500","3500 W 35TH AV, Vancouver, BC, Canada",49.2403151,-123.1821766
"226",2014,1,2,12,20,"ENG - Solid Waste","Sanitation","Cart - Garbage","27##","E 46TH AV","Killarney","2700","2700 E 46TH AV, Vancouver, BC, Canada",49.2283551,-123.0514397
"227",2014,1,2,12,22,"ENG - Water & Sewer","Sewers Operations","Sewer Pipe Inquiries","45##","GOTHARD ST","Renfrew-Collingwood","4500","4500 GOTHARD ST, Vancouver, BC, Canada",49.2443814,-123.0511089
"228",2014,1,2,12,23,"PRB - Planning and Operations","Vegetation","Vegetation Maintenance SR","Intersection","BURRARD ST and HARWOOD ST","Downtown","Intersection"," BURRARD ST and HARWOOD ST, Vancouver, BC, Canada",49.27765,-123.13131
