Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2014,7,2,10,30,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),1##,E 28TH AV,Riley Park
2014,7,2,10,32,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,39##,MAIN ST,Riley Park
2014,7,2,10,34,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,10##,NELSON ST,West End
2014,7,2,10,38,Business Planning & Services,311 Contact Centre,Citizen Feedback,29##,WOODLAND DRIVE,Kensington-Cedar Cottage
2014,7,2,10,39,Business Planning & Services,311 Contact Centre,Citizen Feedback,700, - 799 WOODLAND DRIVE,Grandview-Woodland
2014,7,2,10,41,ENG - Solid Waste,Sanitation,Cart - Garbage,26##,E 6TH AV,Hastings-Sunrise
2014,7,2,10,42,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,7,2,10,43,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),26##,E 6TH AV,Hastings-Sunrise
2014,7,2,10,43,ENG - Solid Waste,Sanitation,Recycling Box Request,69##,WILTSHIRE ST,Kerrisdale
2014,7,2,10,43,ENG - Solid Waste,Sanitation,Recycling Bag Request,69##,WILTSHIRE ST,Kerrisdale
2014,7,2,10,47,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,6##,E 47TH AV,Sunset
2014,7,2,10,47,ENG - Solid Waste,Sanitation,Cart - Garbage,13##,E 10TH AV,Kensington-Cedar Cottage
2014,7,2,10,50,ENG - Solid Waste,Sanitation,Blue Box and Leaf Removal Guide Mail-Out Request,13##,E 10TH AV,Kensington-Cedar Cottage
2014,7,2,10,51,ENG - Solid Waste,Sanitation,Recycling Box Request,13##,E 10TH AV,Kensington-Cedar Cottage
2014,7,2,10,52,ENG - Solid Waste,Sanitation,Recycling Bag Request,13##,E 10TH AV,Kensington-Cedar Cottage
2014,7,2,10,53,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,13##,E 10TH AV,Kensington-Cedar Cottage
2014,7,2,10,53,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,32##,SLOCAN ST,Renfrew-Collingwood
2014,7,2,10,54,ENG - Solid Waste,Sanitation,Recycling Box Request,22##,W 45TH AV,Kerrisdale
2014,7,2,10,54,ENG - Solid Waste,Sanitation,Cart - Garbage,72##,ARBUTUS ST,Kerrisdale
2014,7,2,10,54,ENG - Solid Waste,Sanitation,Recycling Bag Request,22##,W 45TH AV,Kerrisdale
2014,7,2,10,57,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),72##,ARBUTUS ST,Kerrisdale
2014,7,2,10,57,ENG - Water & Sewer,Water Operations,Water General Inquiry,8##,UNION ST,Strathcona
2014,7,2,10,57,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),37##,W 14TH AV,West Point Grey
2014,7,2,10,57,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,12##,RAYMUR AV,Strathcona
2014,7,2,10,59,ENG - Solid Waste,Sanitation,Cart - Garbage,37##,W 14TH AV,West Point Grey
2014,7,2,11,0,Business Planning & Services,311 Contact Centre,Citizen Feedback,9##,E 41ST AV,Kensington-Cedar Cottage
2014,7,2,11,1,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,53##,DUNDEE ST,Renfrew-Collingwood
2014,7,2,11,2,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,77##,PRINCE ALBERT ST,Sunset
2014,7,2,11,3,CSG - Licenses & Inspections,Administration Branch,General Information Request SR,32##,W KING EDWARD AV,Dunbar Southlands
2014,7,2,11,4,ENG - Water & Sewer,Water Operations,Water Service Locate Request,34##,SOPHIA ST,Riley Park
2014,7,2,11,6,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,3##,POWELL ST,Strathcona
2014,7,2,11,7,ENG - Solid Waste,Sanitation,Recycling Bag Request,44##,W 6TH AV,West Point Grey
2014,7,2,11,7,ENG - Solid Waste,Sanitation,Cart - Garbage,43##,KASLO ST,Renfrew-Collingwood
2014,7,2,11,8,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,1##,WATER ST,Downtown
2014,7,2,11,9,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,23##,W BROADWAY,Kitsilano
2014,7,2,11,10,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,Intersection,DRAKE ST and HAMILTON ST,Downtown
2014,7,2,11,12,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,33##,W 55TH AV,Dunbar Southlands
2014,7,2,11,13,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,0, - 0 CAMBIE BRIDGE,
2014,7,2,11,13,ENG - Solid Waste,Sanitation,Cart - Garbage,17##,E 2ND AV,Grandview-Woodland
2014,7,2,11,15,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,21##,E 28TH AV,Kensington-Cedar Cottage
2014,7,2,11,17,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,35##,W 48TH AV,Dunbar Southlands
2014,7,2,11,17,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,53##,DUNDEE ST,Renfrew-Collingwood
2014,7,2,11,17,ENG - Water & Sewer,Water Operations,Water Damage To City Water System,70##,WALES ST,Victoria-Fraserview
2014,7,2,11,19,ENG - Solid Waste,Sanitation,Cart - Garbage,35##,W 48TH AV,Dunbar Southlands
2014,7,2,11,19,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,21##,E 28TH AV,Kensington-Cedar Cottage
2014,7,2,11,20,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,21##,E 28TH AV,Kensington-Cedar Cottage
2014,7,2,11,24,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,17##,STEPHENS ST,Kitsilano
2014,7,2,11,28,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),56##,CARNARVON ST,Dunbar Southlands
2014,7,2,11,28,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,23##,BONACCORD DRIVE,Victoria-Fraserview
2014,7,2,11,34,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,57##,COLLINGWOOD ST,Dunbar Southlands
2014,7,2,11,35,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,3##,E 64TH AV,Sunset
2014,7,2,11,35,ENG - Water & Sewer,Water Design,Water Conservation Violation,14##,LAMEY'S MILL ROAD,Fairview
2014,7,2,11,36,ENG - Streets,Streets Operations,Street - Repair,59##,ROSS ST,Sunset
2014,7,2,11,36,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,32##,W 3RD AV,Kitsilano
2014,7,2,11,38,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,1##,MAIN ST,Downtown
2014,7,2,11,38,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,64##,TYNE ST,Killarney
2014,7,2,11,40,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,1500, - 1599 E 20TH AV,Kensington-Cedar Cottage
2014,7,2,11,40,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,2##,MAIN ST,Downtown
2014,7,2,11,41,CSG - Licenses,License Office,Gone Out of Business Case,21##,W 11TH AV,Kitsilano
2014,7,2,11,42,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),27##,E 3RD AV,Hastings-Sunrise
2014,7,2,11,47,ENG - Water & Sewer,Water Operations,Water General Inquiry,8##,UNION ST,Strathcona
2014,7,2,11,51,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,E 52ND AV and MAIN ST,Sunset
2014,7,2,11,56,CSG - Licenses,Animal Control,Dead Animal Pickup Case,4##,E 12TH AV,Mount Pleasant
2014,7,2,11,56,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,8##,E 7TH AV,Mount Pleasant
2014,7,2,11,56,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,24##,OXFORD ST,Hastings-Sunrise
2014,7,2,11,57,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,8##,E 7TH AV,Mount Pleasant
2014,7,2,11,57,Business Planning & Services,311 Contact Centre,Citizen Feedback,3600, - 3699 E HASTINGS ST,
2014,7,2,11,58,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,4##,CARRALL ST,Downtown
2014,7,2,11,58,Business Planning & Services,311 Contact Centre,Citizen Feedback,24##,OXFORD ST,Hastings-Sunrise
2014,7,2,12,0,ENG - Streets,Streets Operations,Sidewalk - Repair,19##,PARKER ST,Grandview-Woodland
2014,7,2,12,2,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,11##,E 27TH AV,Kensington-Cedar Cottage
2014,7,2,12,2,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,13##,DAVIE ST,West End
2014,7,2,12,4,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,45##,BELLEVUE DRIVE,West Point Grey
2014,7,2,12,10,Business Planning & Services,311 Contact Centre,Citizen Feedback,5500, - 5699 CULLODEN ST,Kensington-Cedar Cottage
2014,7,2,12,12,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,39##,W 19TH AV,Dunbar Southlands
2014,7,2,12,16,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,25##,E 15TH AV,Renfrew-Collingwood
2014,7,2,12,17,ENG - Solid Waste,Sanitation,Cart - Garbage,20##,E 1ST AV,Grandview-Woodland
2014,7,2,12,17,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,27##,E 29TH AV,Renfrew-Collingwood
2014,7,2,12,19,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),20##,E 1ST AV,Grandview-Woodland
2014,7,2,12,21,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,1##,W 42ND AV,Oakridge
2014,7,2,12,21,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,34##,CROWLEY DRIVE,Renfrew-Collingwood
2014,7,2,12,29,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,22##,DUNDAS ST,Grandview-Woodland
2014,7,2,12,30,ENG - Solid Waste,Sanitation,Cart - Garbage,55##,CLARENDON ST,Renfrew-Collingwood
2014,7,2,12,30,CSG - Licenses,Animal Control,Dead Animal Pickup Case,Intersection,GRANVILLE ST and W KING EDWARD AV,Shaughnessy
2014,7,2,12,32,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,2100, - 2199 DUNDAS ST,Grandview-Woodland
2014,7,2,12,33,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,E 49TH AV and ELLIOTT ST,Victoria-Fraserview
2014,7,2,12,35,Business Planning & Services,311 Contact Centre,Citizen Feedback,43##,W 12TH AV,West Point Grey
2014,7,2,12,36,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,65##,ELLIOTT ST,Victoria-Fraserview
2014,7,2,12,36,Business Planning & Services,311 Contact Centre,Citizen Feedback,30##,W 36TH AV,Dunbar Southlands
2014,7,2,12,44,ENG - Solid Waste,Sanitation,Recycling Bag Request,18##,E 8TH AV,Grandview-Woodland
2014,7,2,12,44,ENG - Solid Waste,Sanitation,Recycling Box Request,18##,E 8TH AV,Grandview-Woodland
2014,7,2,12,45,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,43##,GRANVILLE ST,Shaughnessy
2014,7,2,12,54,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,17##,MCLEAN DRIVE,Grandview-Woodland
2014,7,2,12,55,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,17##,E 13TH AV,Kensington-Cedar Cottage
2014,7,2,12,55,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,34##,E 3RD AV,Hastings-Sunrise
2014,7,2,12,56,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,24##,ST. LAWRENCE ST,Renfrew-Collingwood
2014,7,2,13,0,CSG - Inspections,Plumbing and Gas,Plumbing and Gas Inspection Cancellation Case,12##,W PENDER ST,Downtown
2014,7,2,13,0,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,33##,E 2ND AV,Hastings-Sunrise
2014,7,2,13,8,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,68##,ARLINGTON ST,Killarney
2014,7,2,13,8,Business Planning & Services,311 Contact Centre,Citizen Feedback,1100, - 1199 W GEORGIA ST,Downtown
2014,7,2,13,8,CSG - Licenses,Animal Control,Dead Animal Pickup Case,34##,E 47TH AV,Killarney
2014,7,2,13,9,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),44##,W 2ND AV,West Point Grey
2014,7,2,13,12,ENG - Solid Waste,Sanitation,Recycling Box Request,20##,E 52ND AV,Victoria-Fraserview
2014,7,2,13,13,ENG - Streets,Streets Operations,Streets - General Issues,3400, - 3499 E 47TH AV,Killarney
2014,7,2,13,15,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,17##,BURRARD ST,Fairview
2014,7,2,13,19,ENG - Streets,Streets Operations,Sidewalk - Repair,17##,BURRARD ST,Fairview
2014,7,2,13,20,Business Planning & Services,311 Contact Centre,Citizen Feedback,42##,PRINCE EDWARD ST,Riley Park
2014,7,2,13,20,ENG - Solid Waste,Sanitation,Recycling Box Request,27##,E 41ST AV,Renfrew-Collingwood
2014,7,2,13,26,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,39##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,7,2,13,29,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,67##,FRASER ST,Sunset
2014,7,2,13,33,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,87##,SELKIRK ST,Marpole
2014,7,2,13,34,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,35##,E GEORGIA ST,Hastings-Sunrise
2014,7,2,13,34,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,86##,OAK ST,Marpole
2014,7,2,13,34,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,16##,WOODLAND DRIVE,Grandview-Woodland
2014,7,2,13,38,ENG - Solid Waste,Sanitation,Cart - Garbage,36##,W 19TH AV,Dunbar Southlands
2014,7,2,13,40,ENG - Streets,Streets Operations,Street - Repair,20##,W 48TH AV,Kerrisdale
2014,7,2,13,40,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),36##,W 19TH AV,Dunbar Southlands
2014,7,2,13,41,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,77##,MUIRFIELD DRIVE,
2014,7,2,13,42,Business Planning & Services,311 Contact Centre,Citizen Feedback,77##,MUIRFIELD DRIVE,
2014,7,2,13,44,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,20##,W 48TH AV,Kerrisdale
2014,7,2,13,44,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,21##,W 2ND AV,Kitsilano
2014,7,2,13,45,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,18##,W 6TH AV,Kitsilano
2014,7,2,13,46,CSG - Inspections,Property Use,PUI Noise Complaint Case,84##,GRANVILLE ST,Marpole
2014,7,2,13,47,ENG - Streets,Streets Operations,Pothole - Repair,20##,W 36TH AV,Shaughnessy
2014,7,2,13,49,ENG - Streets,Streets Operations,Street - Repair,20##,W 36TH AV,Shaughnessy
2014,7,2,13,53,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,29##,W 37TH AV,Dunbar Southlands
2014,7,2,13,54,CSG - Licenses,License Office,Gone Out of Business Case,26##,YUKON ST,Mount Pleasant
2014,7,2,13,57,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,24##,W 47TH AV,Kerrisdale
2014,7,2,13,59,ENG - Streets,Streets Operations,Street - Repair,4##,E 23RD AV,Riley Park
2014,7,2,14,0,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),66##,MAIN ST,Sunset
2014,7,2,14,4,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,53##,BLENHEIM ST,Dunbar Southlands
2014,7,2,14,9,ENG - Solid Waste,Sanitation,Recycling Bag Request,34##,TANNER ST,Renfrew-Collingwood
2014,7,2,14,10,ENG - Solid Waste,Sanitation,Recycling Bag Request,46##,MCHARDY ST,Renfrew-Collingwood
2014,7,2,14,10,ENG - Solid Waste,Sanitation,Recycling Box Request,34##,TANNER ST,Renfrew-Collingwood
2014,7,2,14,12,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,35##,DUMFRIES ST,Kensington-Cedar Cottage
2014,7,2,14,13,ENG - Solid Waste,Sanitation,Cart - Garbage,53##,BLENHEIM ST,Dunbar Southlands
2014,7,2,14,13,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,43##,PERRY ST,Kensington-Cedar Cottage
2014,7,2,14,15,ENG - Solid Waste,Sanitation,Cart - Garbage,22##,W 35TH AV,Arbutus Ridge
2014,7,2,14,16,CSG - Inspections,Property Use,PUI Noise General Inquiry Case,9##,W 12TH AV,Fairview
2014,7,2,14,17,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),22##,W 35TH AV,Arbutus Ridge
2014,7,2,14,18,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),2##,W 15TH AV,Mount Pleasant
2014,7,2,14,18,ENG - Solid Waste,Sanitation,Cart - Garbage,18##,W 10TH AV,Kitsilano
2014,7,2,14,20,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,18##,W 3RD AV,Kitsilano
2014,7,2,14,22,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,56##,ELM ST,Arbutus Ridge
2014,7,2,14,22,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3##,E PENDER ST,Strathcona
2014,7,2,14,22,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,75##,NORTHUMBERLAND AV,Killarney
2014,7,2,14,24,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),33##,FRASER ST,Kensington-Cedar Cottage
2014,7,2,14,25,CSG - Inspections,Property Use,PUI Noise Complaint Case,20##,W 11TH AV,Kitsilano
2014,7,2,14,25,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,13##,JERVIS ST,West End
2014,7,2,14,28,ENG - Water & Sewer,Water Operations,Water Hydrant Issue,Intersection,THURLOW ST and W HASTINGS ST,Downtown
2014,7,2,14,33,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,13##,E 31ST AV,Kensington-Cedar Cottage
2014,7,2,14,34,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,29##,POINT GREY ROAD,Kitsilano
2014,7,2,14,34,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,35##,W 37TH AV,Dunbar Southlands
2014,7,2,14,36,CSG - Inspections,Property Use,PUI Noise Complaint Case,35##,W 37TH AV,Dunbar Southlands
2014,7,2,14,36,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,37##,W 29TH AV,Dunbar Southlands
2014,7,2,14,37,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,25##,FRASER ST,Mount Pleasant
2014,7,2,14,37,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,12##,HOWE ST,Downtown
2014,7,2,14,37,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,29##,POINT GREY ROAD,Kitsilano
2014,7,2,14,39,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,37##,W 29TH AV,
2014,7,2,14,40,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,32##,POINT GREY ROAD,Kitsilano
2014,7,2,14,51,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,11##,W 11TH AV,Fairview
2014,7,2,14,51,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,39##,W 19TH AV,Dunbar Southlands
2014,7,2,14,51,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),68##,FREMLIN ST,Oakridge
2014,7,2,14,54,ENG - Transportation,Neighbourhood Parking and Transportation,Residential Parking Requests,9##,W 22ND AV,South Cambie
2014,7,2,15,1,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,1##,E 62ND AV,Sunset
2014,7,2,15,4,Public Safety - Fire,Communications,Home Safety Check Request Case,39##,W 12TH AV,West Point Grey
2014,7,2,15,6,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,60##,ELM ST,Kerrisdale
2014,7,2,15,7,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,COMMERCIAL ST and E 47TH AV,Victoria-Fraserview
2014,7,2,15,12,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,28##,SOPHIA ST,Mount Pleasant
2014,7,2,15,13,ENG - Solid Waste,Sanitation,Recycling Bag Request,52##,WINDSOR ST,Kensington-Cedar Cottage
2014,7,2,15,14,Business Planning & Services,311 Contact Centre,Citizen Feedback,36##,E HASTINGS ST,Hastings-Sunrise
2014,7,2,15,21,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,14##,E 54TH AV,Victoria-Fraserview
2014,7,2,15,25,ENG - Streets,Streets Operations,Streets - General Issues,12##,MATTHEWS AV,Shaughnessy
2014,7,2,15,27,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,18##,TOLMIE ST,West Point Grey
2014,7,2,15,28,ENG - Streets,Streets Operations,Boulevard Maintenance Issues,Intersection,E 54TH AV and INVERNESS ST,Sunset
2014,7,2,15,29,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,ADANAC ST and RUPERT ST,Hastings-Sunrise
2014,7,2,15,32,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,69##,CULLODEN ST,Sunset
2014,7,2,15,34,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,10##,MAPLE ST,Kitsilano
2014,7,2,15,35,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,1##,DRAKE ST,Downtown
2014,7,2,15,38,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,70##,VICTORIA DRIVE,Victoria-Fraserview
2014,7,2,15,39,ENG - Solid Waste,Sanitation,Recycling Bag Request,35##,SWANSACRE,Killarney
2014,7,2,15,40,CSG - Inspections,Property Use,PUI Noise Complaint Case,24##,GUELPH ST,Mount Pleasant
